movieId,movieName,nbMentions,year
177325,Fighting,2,2009
177341,Romy and Michele's High School Reunion,4,
177359,Battlestar Galactica: Razor,3,
177376,Nothing to Lose,1,2002
177384,Paradise Lost: The Child Murders at Robin Hood Hills,1,1996
177387,Batman Revealed,12,2012
177412,Egypt as it Was in the Time of Moses,1,1912
177441,Hannibal Rising,5,2007
177445,Happy Together,1,1989
177454,Menace II Society,2,1992
177468,Big Mama,5,2000
177481,Island of the Dead,1,2000
177541,The Witness,1,2000
177580,War on Everyone,1,2016
177581,My Woman,1,1933
177588,X-Men: Days of Future Past,5,2014
177605,Elizabeth: The Golden Age,3,2007
177620,Angel Heart,1,1987
177658,Amores perros,2,2000
177667,Jenny's Wedding,3,
177677,The Firm,1,1993
177721,Mysterious Skin,2,2004
177724,Her Majesty,1,2001
177725,Jarhead 2: Field of Fire,1,
177735,Maniac,1,2012
177747,Fear and Loathing in Las Vegas,8,1998
177764,The Wedding Planner,44,2001
177779,Naughty Professor,1,2012
177813,Varsity Blues,3,1999
177865,The Dictator,3,2012
177880,What Happens in Vegas,5,2008
177885,She's the One,1,2013
177886,Wedding Daze,1,2004
177898,Selena,7,1997
177915,Uncle Buck,34,
177921,The Sixth Battalion,2,1998
177922,Ratatouille,38,2007
177979,The Godfather Part II,14,1974
177980,The Attic,1,2007
177992,Electra,2,1962
177994,He Named Me Malala,2,2015
178015,Gridiron Gang,2,2006
178017,Our Kind of Traitor,1,2016
178032,Moonlight,1,2002
178033,White Noise: The Light,1,2007
178056,Teaching Mrs. Tingle,3,1999
178068,Abraham & Lincoln,2,2007
178093,Henry: Portrait of a Serial Killer,3,1986
178096,There's Something About Mary,99,1998
178111,Tales from the Darkside: The Movie,1,1990
178136,Wyatt Earp,4,1994
178142,Spotlight,22,2015
178170,Sleeping with Other People,1,2015
178234,Star Trek: The Motion Picture,5,1979
178258,Solo,5,2008
178278,Dog Day Afternoon,5,
178291,Coma,1,2009
178317,Midnight Express,1,1978
178331,The Life Aquatic with Steve Zissou,11,2004
178409,Hop,3,2011
178413,Run for Money,1,1999
178414,The Way of the Gun,1,2000
178427,Creature,1,1985
178441,The Worst of Faces of Death,2,1987
178456,Wonder Woman,1,2009
178458,The Grand Budapest Hotel,9,2014
178464,Michael Jackson's This Is It,1,2009
178467,Girl with a Pearl Earring,1,2003
178472,Big Daddy,83,1999
178478,Finding Me,2,2009
178482,Captain America: The Winter Soldier,22,
178496,Something Ventured,1,2011
178502,Ted,63,2012
178509,Casanova,1,2005
178557,Battle of Britain,2,1969
178563,Innerspace,3,1987
178595,Selma,4,2014
178604,The Evil Dead,25,1981
178606,Bright Angel,1,1990
178620,The New Guy,1,2002
178624,Behind the Mask,4,2006
178646,Octopussy,7,1983
178682,Wes Craven's New Nightmare,5,1994
178686,Blowup,1,1966
178694,The Big Hangover,1,1950
178711,Sleepless in Seattle,124,1993
178715,The Jungle Book,29,2016
178784,Godsend,1,2004
178813,Fury,17,2014
178823,Death Race 2,3,
178835,If I Stay,3,2014
178842,The Witches,4,1990
178849,"Double, Double, Toil and Trouble",2,
178852,Highlander: The Source,1,2007
178853,Repo Man,9,1984
178885,Basic Instinct,10,1992
178895,Warm Bodies,6,2013
178925,The Wolf,1,1916
178927,Minority Report,33,2002
178933,Congo,2,1995
178938,Street Kings,1,2008
178948,Four Christmases,3,2008
178950,The Wolf of Wall Street,50,2013
178953,The Bewitched Inn,1,
178984,Wind River,51,2017
178993,Scouts Guide to the Zombie Apocalypse,2,2015
179009,Barbershop 2: Back in Business,1,2004
179035,Glee: The 3D Concert Movie,2,2011
179037,To Die For,1,1989
179039,The Conversation,4,1974
179066,Roma,1,1972
179081,Law Abiding Citizen,17,2009
179084,Suspect Zero,3,2004
179112,Boxing Helena,12,1993
179126,Untamed Heart,8,1993
179146,Longshot,1,2001
179153,Dance Star,1,2010
179172,Dead Man's Shoes,1,2004
179217,Ride,1,2012
179242,Gnomeo & Juliet,15,2011
179260,Home,2,2016
179294,Puppet Master,1,1989
179318,A History of Violence,3,2005
179322,Perfect Sense,1,2011
179359,Transporter 2,6,2005
179369,Dumplings,1,2004
179378,Lo,1,2009
179383,Hobo with a Shotgun,6,2011
179407,Sin City: A Dame to Kill For,1,2014
179420,The Gingerdead Man,1,2005
179426,Senna,3,2010
179438,The Devil's Advocate,6,1997
179468,Creep 2,2,
179475,You Can Count On Me,1,2000
179478,"Henry: Portrait of a Serial Killer, Part II",1,1996
179485,Starship Troopers,14,1997
179500,Wishmaster,1,1997
179506,Ip Man,16,2008
179514,Stay,11,2013
179536,Spartacus,4,1960
179541,Take This Waltz,1,2011
179550,Gunsmoke,4,1953
179569,Wayne's World,12,1992
179596,Species,5,1995
179616,Megamind,14,2010
179618,Hercules,8,2014
179624,Wiener-Dog,1,2016
179631,Drop Zone,2,1994
179662,Event Horizon,23,1997
179717,The Beast,2,1996
179731,Fear,12,1990
179735,Amanda Knox: Murder on Trial in Italy,7,
179739,Scent of a Woman,2,1974
179770,Dead Man Walking,3,1995
179799,Problem Child,1,1990
179806,Sicario,22,2015
179834,The Eagle,6,2011
179845,National Velvet ,2,
179882,Small Soldiers,3,1998
179884,Kung Fu Panda 2,3,2011
179887,A Good Marriage,1,2014
179909,Sabrina the Teenage Witch ,1,
179926,Creature from the Black Lagoon,1,1954
179943,Moon,18,2009
179956,Altered States,1,1980
180005,My Little Pony: The Movie,19,2017
180007,Man of the House,1,1995
180012,Madea's Witness Protection,3,2012
180018,Finding Neverland,5,2004
180021,Predestination,5,2014
180024,La Cage aux Folles,1,1978
180029,Wanted,7,2015
180063,The Man Who Wasn't There,1,1987
180109,Poultrygeist: Night of the Chicken Dead,1,2006
180116,Norma Rae,2,1979
180122,Across the Universe,7,2007
180131,The Freshman,2,1990
180147,Easter Parade,1,1948
180213,Désirée,1,1954
180218,The Big Chill,1,1983
180224,The Cabin in the Woods,90,
180230,The Benchwarmers,5,2006
180231,Conjuring ,14,
180235,Super8 ,1,
180251,Tombstone,28,1993
180316,Mary Magdalene ,1,
180357,The Words,2,2012
180386,Tomorrow Never Dies,2,1997
180389,On Chesil Beach ,1,
180414,The Final Cut,3,2004
180416,The Fantastic Four ,4,
180423,Balto,3,1995
180437,Beetlejuice,31,1988
180443,The Circle,4,2015
180446,The Boy in the Plastic Bubble,2,1976
180482,The Green Inferno,13,2013
180495,9-Man,1,2014
180527,Jaws,95,1975
180529,Cool Hand Luke,1,1967
180541,The Haunting of Hell House,1,1999
180572,Fallen,1,2016
180575,Goodnight Mommy,1,2014
180600,He's Just Not That Into You ,7,
180620,PT 109,6,1963
180627,The Frozen Ground,1,2013
180639,City on Fire,1,1979
180648,The Abyss,2,1988
180650,Escape,1,1940
180695,November Criminals ,1,
180728,Apocalypse Now,31,1979
180771,Pervert Park,2,2014
180808,The Santa Clause,17,1994
180818,The Seven Five,2,
180899,National Treasure,49,2004
180904,Soul Food,1,1997
180926,The 40-Year-Old Virgin,124,2005
180970,Summer Holiday,1,1963
181028,My Cousin Rachel,1,2017
181065,Gulliver's Travels,2,2010
181069,Resident Evil: The Final Chapter,4,2016
181070,Star Trek: Nemesis,7,2002
181072,The Apartment,3,1960
181077,Needful Things,2,1993
181078,My Neighbors the Yamadas,2,1999
181090,A Madea Christmas,4,2013
181097,Misery,53,1990
181102,Wolf Children,4,
181152,USS Indianapolis: Men of Courage,4,
181161,Rockstar,2,2011
181183,Eat Drink Man Woman,2,1994
181193,Stay,1,2005
181284,Wild Horses,2,2015
181299,The Shawshank Redemption,133,1994
181301,Billy Madison,108,1995
181302,Windtalkers,5,2002
181305,Piranha 3DD,3,2012
181316,The Boogeyman,1,2010
181317,Aliens vs. Predator: Requiem,8,2007
181327,The Devil's Candy,10,2015
181370,Batman,41,1989
181400,American Outlaws,1,2001
181403,The Haunted World of El Superbeasto,1,2009
181409,Bad Taste,3,1987
181414,Waiting for Armageddon,1,2009
181447,Blood Red,1,
181458,Go West,1,1940
181470,They Came Together,1,2014
181511,Frantic,1,1988
181540,The Firm ,2,
181543,Brigadoon,1,1954
181546,Mission: Impossible – Rogue Nation,25,2015
181561,The Thirteenth Floor,5,1999
181578,Judgement Day,3,2013
181581,Cromwell,1,1970
181585,Step Up 3D,1,2010
181609,Safe Haven,45,2013
181617,Nine Months,1,1995
181658,Rango,3,2011
181664,Interview with the Vampire,2,
181674,Darkest Hour,52,2017
181683,Felon,5,2008
181715,Logan,227,2017
181716,Honey 2,3,
181741,Transformers: Revenge of the Fallen,3,2009
181754,Cowboy Bebop: The Movie,1,2001
181769,The Matrix Revolutions,12,2003
181776,Taken 2,37,2012
181795,That's My Boy,11,2012
181848,Nightwatch,2,1997
181849,Diamonds Are Forever,5,1971
181852,Extras,1,2001
181859,The Boy,2,2015
181896,Love at First Bite,1,1950
181929,The Fisher King,6,1991
181941,Fist of Fury,4,1972
181949,Flyboys,1,2006
181952,Tangerine,1,2015
181960,Antichrist,1,2009
181981,Quints,1,
181986,Damsel,1,2017
181996,The Godfather Saga,2,1977
182022,,10,2007
182070,The Scout,2,1994
182104,Joe,3,2013
182128,Batman & Robin,15,1997
182132,Grave of the Fireflies,5,1988
182153,A Christmas Horror Story,1,2015
182157,Taken 3,45,2014
182174,Wild Hogs,7,2007
182190,Jumpin' Jack Flash,2,1986
182195,Rumble in the Bronx,3,1995
182211,Housebound,3,2014
182236,The Nutty Professor,9,1996
182244,The Fabulous Dorseys,1,1947
182253,Letters from War,1,2016
182269,The Family That Preys,1,2008
182279,Hinterland,3,2015
182281,Day & Night,1,2010
182282,Fastest,1,2011
182286,Next of Kin,1,1984
182296,Deathmaker,2,1995
182298,Boyka: Undisputed,1,
182301,Collateral,10,2004
182318,The Boxtrolls,10,2014
182334,Ewoks: The Battle for Endor,1,
182404,The Black Panther,14,1977
182449,Odd Thomas,1,2013
182465,True Memoirs of an International Assassin,2,
182498,Shot Caller ,7,
182501,GMO OMG,2,2013
182502,Hard to Kill,1,1990
182522,Storks ,6,
182525,Bachelorette,1,2012
182531,Belly,5,1998
182555,Mother,4,2009
182567,Shoot 'Em Up,1,2007
182596,La Bamba,3,1987
182622,Hot Shots!,25,1991
182644,"Legally Blonde 2: Red, White & Blonde",6,2003
182647,DC Showcase: Catwoman,1,
182661,Laura,2,1944
182669,The Assassination of Jesse James by the Coward Robert Ford,9,2007
182674,Star Trek,56,2009
182681,College,2,2008
182683,Bowfinger,5,1999
182690,Goosebumps,10,2015
182695,Lamb,2,2015
182697,Romancing the Stone,26,1984
182709,Seven,249,1995
182712,The Wizard of Oz,4,1950
182731,Inside Out,117,2015
182743,Red River,2,1948
182752,D2: The Mighty Ducks,2,1994
182781,Close Encounters of the Third Kind,26,1977
182785,The Man in the Iron Mask,1,1985
182792,The Raid,12,2011
182814,Ghost Story,3,1981
182816,Dark Places,1,2015
182829,Wild Canaries,1,2014
182858,The Witch,43,2015
182881,30 Days of Night,8,2007
182905,Cheaper by the Dozen,2,1950
182952,Witness,1,1988
182957,The Photographer,2,2000
182960,Shaun of the Dead,139,2004
183014,"Liar, Liar",4,1993
183050,Lucy,25,2014
183056,The Big Lebowski,78,
183086,Leprechaun 2,1,1994
183091,Deuce Bigalow: Male Gigolo,3,1999
183099,Life Is Beautiful,1,1985
183121,X-Men,93,2000
183130,When the Levees Broke,2,
183135,Meet the Spartans,2,2008
183136,Snowglobe ,1,
183151,Ginger Snaps,2,2000
183169,Resident Evil,26,2002
183184,Mama,47,2013
183189,Mr. Bean's Holiday,5,2007
183249,Monsters University,7,2013
183251,"Six Days, Seven Nights",1,1998
183293,The Dead Zone,2,1983
183296,Beer for My Horses,2,2008
183308,Neram,1,2013
183315,Dad's Army,2,2016
183330,Breaking Dawn,1,2004
183365,Cry-Baby,13,1990
183380,Supergirl,4,1984
183402,Fright Night,4,1985
183422,Cabin Fever,14,2000
183459,28 Days,8,2000
183480,Tinker Bell and the Lost Treasure,2,
183547,The Boy in the Striped Pyjamas,7,2008
183551,Nosferatu,5,1922
183582,Spectre,32,2015
183590,Star Wars Uncut,3,2010
183603,Robin Hood,8,2010
183622,London Has Fallen,20,2016
183631,Dear Zachary: A Letter to a Son About His Father,15,2008
183650,Lethal Weapon ,5,
183672,The Rover,1,2014
183695,Displaced,1,2010
183706,The Philadelphia Experiment,3,1984
183720,Bad Company,3,2002
183756,Hero,3,2002
183768,The New Ten Commandments,1,2008
183771,Now You See Me,15,2013
183777,Legally Blondes,1,2009
183805,Chasing Amy,14,1997
183820,Hunger,1,2001
183824,Being John Malkovich,8,1999
183830,The Music Man,5,1962
183910,Purge,8,2012
183917,Mechanic: Resurrection,1,2016
183943,The Finest Hours,3,2016
183946,Bastille Day,3,2016
183951,Tinker Bell ,1,
184001,Michael Jackson's Thriller,1,1983
184019,Moving,1,1988
184022,Transporter 3,42,2008
184051,Maid in Manhattan,32,
184069,FeardotCom,2,2002
184089,X-Men Origins: Wolverine,25,2009
184098,Guardians of the Galaxy,252,2014
184101,Stagecoach,5,1939
184112,Fearless,2,2006
184116,L'Amour,1,1973
184125,The Princess Diaries,20,2001
184134,Last Chance Harvey,1,2008
184206,The Hot Chick,8,2002
184261,Splice,11,2009
184277,Domestic Disturbance,3,2001
184315,The Greatest Show on Earth,1,1952
184318,The Diary of Anne Frank,1,1980
184340,Dracula,2,1958
184350,The Fundamentals of Caring,2,2016
184357,Rock Dog,1,
184376,The Last Song ,11,
184415,The Demons,1,2015
184418,Get Out,496,2017
184432,Brüno,7,2009
184446,The Pink Panther,9,2006
184451,Because of Winn-Dixie,6,2005
184464,Homeward Bound: The Incredible Journey,49,1993
184479,Saw IV,3,2007
184498,Raise the Red Lantern,2,1991
184509,Hotel for Dogs ,4,
184523,Curly Sue,2,1991
184571,Star Wars Holiday Special,4,
184595,The Blue Kite,1,1993
184603,Princess Tyra,1,2007
184605,The Jerk,26,1979
184606,The Princess Blade,3,2001
184648,The Little Rascals Save the Day,1,
184686,Cooties,1,2014
184691,Driving Miss Daisy,3,1989
184696,The Phenom,1,2016
184738,Lost in Space,12,1998
184758,Jersey Girl,2,2004
184782,I've Lost My Husband!,1,1937
184818,Before Sunset,1,2004
184870,Twins,8,1988
184883,Plan 9 from Outer Space,1,1959
184885,A Haunted House 2,1,2014
184925,The Borrowers,6,1997
184951,Scream,149,1996
185009,My Fair Lady,11,1964
185017,Latter Days,2,2003
185021,Alien 3,6,1992
185027,Murder in the Hamptons,1,
185051,The Bridesmaid,2,2004
185055,Seed of Chucky,9,2004
185057,The Last Contract,1,1998
185065,Election,2,1999
185066,The Apartment,1,1996
185092,The Place Beyond the Pines,4,2012
185117,Bim,3,1974
185139,The Notebook,205,2004
185155,Deuce Bigalow: European Gigolo,1,2005
185160,Murder-Set-Pieces,1,2004
185171,The Conjuring,229,2013
185179,Take Me Home Tonight ,2,
185192,Macbeth,2,2015
185197,Hunt for the Wilderpeople,1,2016
185212,Hannibal,50,2001
185342,Challenge to Lassie,1,1949
185343,Merlin,1,2016
185350,Rampage,6,2009
185356,The Absent-Minded Professor,3,1961
185366,Missing Women,1,1951
185367,Grand Canyon,1,1958
185407,Another Earth,1,2011
185445,Kiss Kiss Bang Bang,6,2005
185459,Return to the Blue Lagoon,2,1991
185493,The Naked Gun 2½: The Smell of Fear,11,1991
185529,Loverboy,1,2011
185587,King Arthur: Legend of the Sword,2,2017
185637,The Good Shepherd,3,2006
185656,The Wedding Ringer,5,2015
185670,Nan Love Track,1,2016
185671,500 Days of Summer,21,
185684,A Good Year,1,2006
185699,Ladyhawke,1,1985
185733,Babe,13,1995
185736,The Hawaiians,1,1970
185781,River Queen,1,2005
185850,Kung Pow! Enter the Fist,1,2001
185851,What a Lie,1,
185863,Dogs,2,2016
185878,A,5,1998
185904,Mama,1,1990
185912,My Best Friend's Wedding,5,2016
185919,All About Anna,1,2005
185936,Seventeen,1,1916
185937,Journey of Hope,1,1990
185954,The Jungle Book,7,1967
186002,Haven,1,2004
186006,Black Sheep,2,2006
186014,First Knight,2,1995
186021,In the Mood for Love,3,2000
186096,Mean Streets,1,1973
186139,Say Anything...,34,1989
186145,Ride,1,2014
186190,The Theory of Everything,1,2006
186192,Shaolin Soccer,1,2001
186228,Hotel Rwanda,5,2004
186271,Four Weddings and a Funeral,36,1994
186273,Empire Records,8,1995
186308,Dead Man Running,1,2009
186352,Enough,11,2002
186379,The Petrified Forest,1,1936
186393,G.I. Blues,2,1960
186421,Train to Busan,8,2016
186461,The Devil's Own,2,1997
186465,Honey,6,2003
186485,Silver Streak,3,1976
186486,Frances Ha,3,2012
186495,The First Monday in May,1,
186512,To,1,1964
186519,The Swan Princess,8,1994
186537,The Good Guys ,1,
186584,Susan Slept Here,1,1954
186620,Help!,3,1965
186630,Pirates of the Caribbean: The Curse of the Black Pearl,15,2003
186635,Amélie,31,2001
186644,The Young Offenders,1,2016
186689,Tubelight ,1,
186704,Dreamer,1,2005
186732,The Crow,8,1994
186741,Inside Man,12,2006
186743,Kid Blue,1,1973
186744,The Zodiac,10,2005
186772,Joyeux Noël,1,2005
186828,War of the Worlds,15,2005
186901,The Glass House,4,2001
186903,Return of Sabata,1,
186946,Why%3F,1,1987
186961,Doctor Who: Thirty Years in the TARDIS,1,
186968,Masks,1,1929
186972,Unmistaken Child,2,2008
186975,Our Vines Have Tender Grapes,1,1945
186989,Hitman: Agent 47,1,2015
187028,It,896,2017
187061,Identity Thief,28,2013
187075,The Heart of Me,2,2002
187099,The Bishop's Wife,3,1947
187102,Mary Poppins,47,1964
187111,The Comedian,3,2016
187141,The Last Stand,1,2013
187147,The Third Man,4,1949
187181,Stolen,4,2012
187185,Edges of Darkness,1,2008
187205,Dirty Dancing,98,
187213,Popstar: Never Stop Never Stopping,1,2016
187222,I Spit on Your Grave 2,1,2013
187253,Roman Holiday,13,1953
187261,The Godfather Part III,5,
187274,Lemony Snicket's A Series of Unfortunate Events,14,2004
187280,Voices of Spring,2,1933
187291,The Sorcerer's Apprentice,2,2010
187310,The Lord of the Rings: The Fellowship of the Ring,77,2001
187344,Apollo 18,4,2011
187358,The Unsinkable Molly Brown,1,1964
187366,Hawking,1,2004
187373,To Die For,1,1995
187422,The Boss,21,2016
187447,Pretty When You Cry,1,2001
187537,Hitman,1,1997
187540,Ghosts of Mars,2,2001
187554,Joy Ride,2,2000
187558,Nightclub School Hospital,1,2012
187563,The Hunt for the BTK Killer,1,
187566,Ace Ventura: When Nature Calls,16,1995
187573,The Woman in the Window,1,
187645,Fullmetal Alchemist: Brotherhood,1,
187682,Rudolph the Red-Nosed Reindeer: The Movie,3,1998
187714,Me Before You ,33,
187738,Temptation: Confessions of a Marriage Counselor,1,2013
187758,Brick,3,2005
187763,Above the Law,2,1988
187778,Liar Liar,74,1997
187785,300: Rise of an Empire,2,2014
187787,Universal Soldier,1,1992
187796,Madea's Family Reunion,6,2006
187843,Manhunt,1,2008
187845,Pound of Flesh,1,2015
187879,The Blair Witch Project,54,1999
187888,Hollow Man,2,2000
187890,Little Black Book,2,
187904,Horsemen,1,2009
187912,Toni,1,1928
187920,Bedevilled,1,2010
187932,Splinter,1,2008
187952,Pride and Prejudice and Zombies,2,2016
188003,Austenland,2,2013
188038,Swan,4,2011
188047,A Bronx Tale,12,1993
188057,Mission: Impossible,92,1996
188060,Ghost in the Shell: Arise,2,
188081,Forgotten,1,2013
188094,Reality Bites,1,1994
188102,Master and Commander: The Far Side of the World,8,2003
188107,Klute,1,
188155,Kiss the Girls,35,1997
188165,Source Code,21,2011
188168,Drive,42,2011
188192,No Strings Attached,29,2010
188211,The Legend of 1900,3,1998
188218,Jackie,3,2016
188224,Beauty and the Beast,3,1934
188225,Beloved,2,1998
188260,Rites of Passage,1,1999
188293,Trees Lounge,1,1996
188302,Ever After,14,1998
188311,The Faculty,13,1998
188316,Broken Arrow,1,1950
188383,Dallas Buyers Club,11,2013
188446,World's Greatest Dad,4,2009
188451,Mrs Brown,1,1997
188465,Oceans,3,2009
188474,Son in Law,8,1993
188480,Dirty Harry,21,1971
188493,Serena,6,2014
188514,Of Gods and Men,1,2010
188522,Christmas Eve,4,2015
188523,The Secret of My Success,1,1965
188598,The Bourne Legacy ,1,
188619,"Casablanca, Casablanca",1,1985
188656,The Help,38,2011
188683,The Karate Kid,8,2010
188779,The House,60,2017
188780,Tangled,74,2010
188802,One Wild Moment,1,2015
188808,Schindler's List,94,1993
188831,Cowboy,2,1958
188842,Home Alone 2: Lost in New York,12,1992
188846,Josette,1,1938
188881,Players,1,2012
188939,Hitch,76,2005
188949,Jin-Roh: The Wolf Brigade,1,
188956,Gone Fishing,2,2008
189020,I Saw the Devil,7,2010
189024,Joseph: King of Dreams,5,
189038,Freelancers,2,2012
189041,Ho!,2,1968
189048,Love & Other Drugs,2,2010
189066,Getaway,1,2013
189070,Rob the Mob,1,2014
189074,Logan Lucky,34,2017
189079,Pacific Rim ,4,
189134,Percy Jackson: Sea of Monsters,3,
189140,Short Circuit,1,1986
189219,The Breakfast Club,71,1985
189226,The Autopsy of Jane Doe,10,2016
189236,Our Family Wedding,2,2010
189243,The Single Moms Club,1,2014
189266,Disturbia,32,2007
189287,13 Assassins,1,2010
189294,The Man with Two Brains,5,1983
189303,Resident Evil: Damnation,1,2012
189311,The Witches of Eastwick,3,1987
189328,Evan Almighty,31,2007
189349,Her,12,2013
189380,The Flying Nun,1,
189381,Dracula,6,1931
189403,Striptease,1,1996
189406,Domino,3,2005
189484,Cinderella ,2,
189494,Predator,93,1987
189495,A Home of Our Own,2,1993
189504,The Scream,2,1993
189519,Saint Ange,3,2004
189531,The Queen,6,2006
189569,You Were Never Here,1,
189581,Everyday I Love You,1,2015
189582,Wet Hot American Summer,3,2001
189584,The Beastmaster,1,1982
189588,Watership Down,3,1978
189592,Half Baked,32,1998
189613,Ray,3,2004
189627,The Wiz,6,1978
189705,Stripes,39,1981
189789,Batman,11,1966
189804,Dirty Grandpa,87,2016
189820,The Founder,10,2016
189854,The Girl with All the Gifts,7,2016
189887,Dawn of the Dead,26,2004
189907,The Black Cauldron,5,1985
189950,Frequency,8,2000
189968,Revenge of the Bridesmaids,4,
189988,The Substitute,2,1996
189991,Gods of Egypt,3,2016
190018,Diary of a Wimpy Kid,11,2010
190024,Labyrinth,41,1986
190037,End of Watch,17,2012
190076,Abbott and Costello Meet Frankenstein,3,1948
190085,The Bodyguard,17,1992
190094,Night of the Demons,2,1988
190147,Romeo & Juliet,5,2013
190170,The Grudge,9,2004
190174,The Village,2,2015
190181,Scary Movie 5,4,2013
190200,Swindle,2,2013
190210,Dragonheart: A New Beginning,1,2000
190214,Happiness,6,2016
190244,Our Town,1,1940
190246,The Prince of Egypt,12,1998
190247,Good Deeds,1,2012
190267,Hard Candy,8,2005
190275,Larry the Cable Guy: Health Inspector,1,2006
190285,Good Will Hunting,93,1997
190288,Pride,2,2014
190292,The Road to El Dorado,2,2000
190332,Samsaram Oka Chadarangam,1,1987
190333,The Square,3,2017
190381,Little Men,1,2016
190392,The Boston Strangler,2,1968
190399,La Dolce Vita,1,1960
190401,The Dark Valley,1,2014
190402,An American Tail,4,
190418,Ace Ventura: Pet Detective,71,1994
190432,The Day of the Jackal,1,1973
190434,Gasland,1,2010
190445,Cocktail,4,1988
190458,Planes,7,2013
190466,Bunny,1,2005
190468,An Affair,1,1998
190479,Time,1,2006
190493,The Italian,3,2005
190498,Dora the Explorer: Dora Saves the Snow Princess,1,
190517,Cube Zero,1,2004
190538,Extract ,4,
190543,Lost in Translation,22,2003
190590,Happy Feet,18,2006
190639,2016: Obama's America,1,2012
190659,Hostel,2,2013
190661,Big Trouble in Little China,7,1986
190662,The Paper,2,1994
190692,Cars 2,11,2011
190693,The Smurfs,5,2011
190727,The Host,3,2006
190729,Under the Skin,3,2013
190758,Winnie-the-Pooh Pays a Visit,1,1971
190814,Pitch Perfect,100,2012
190837,The Great Gatsby,20,2013
190844,Eti,1,2008
190919,Free Willy,5,1993
190948,She-Man,1,1967
190953,Nutty Professor II: The Klumps,3,2000
190999,Without Permission,1,2012
191005,The Maltese Falcon,1,1931
191015,Rocky,7,2013
191025,The Beatles: Eight Days a Week,2,
191051,Confess,1,2005
191071,One Crazy Summer,2,1986
191085,The Sixth Commandment,3,1924
191090,Prime,1,2005
191092,The Best Man Holiday,3,2013
191109,Arthur,4,2011
191145,The Wall,4,2012
191200,The Commuter,75,2017
191205,Office Space,68,1999
191225,Return of the Living Dead Part II,1,1988
191242,Breaking and Entering,1,2006
191270,The Bank Job,9,2008
191285,Nowhere to Run,1,1993
191286,The Mummy,1,1932
191297,The Abyss,15,1989
191316,Idiocracy,12,2006
191320,Rise of the Guardians,2,2012
191342,Snow Day,1,2000
191347,Xanadu,3,1980
191375,Barton Fink,9,1991
191403,Dirty Wars,2,2013
191421,Galaxy Quest,22,1999
191440,Shallow Hal,10,2001
191480,Shazam!: The Return of Black Adam,1,
191503,Mac and Me,1,1988
191514,Transformers: Age of Extinction,6,2014
191564,The Cove,14,2009
191602,Waking Life,1,2001
191625,Love at Sea,2,1936
191637,Urban Legend,2,1998
191667,Sunshine Love,1,
191672,Life,7,1999
191690,Rock Star,1,2001
191759,"Silent Night, Deadly Night Part 2",2,1987
191763,The Devil Inside Me,1,2011
191777,Absentia,8,2011
191798,She's the Man,9,2006
191818,The Cake Eaters,1,2007
191819,Waterloo,1,1929
191828,The Tale of Sweeney Todd,1,
191834,Percy Jackson & the Olympians: The Lightning Thief,2,
191853,Hair,3,1979
191874,The Sea Wolves,1,1980
191881,Last of the Dogmen,1,1995
191892,Magic,1,1978
191911,Man on Wire,13,2008
191913,Elvis & Nixon,1,2016
191932,Notting Hill ,73,
191945,The Love Bug,6,1968
191947,Southpaw,17,2015
191956,The Bridge,1,2006
191985,The Leopard,1,1963
192020,Fifty Shades Darker,30,2017
192030,My Big Fat Greek Wedding,15,2002
192035,Austin Powers ,9,
192045,Gone Fishing,1,2012
192060,Nights in Rodanthe,3,2008
192063,The Returned,3,2013
192120,A Silent Voice,2,2016
192131,American Pie ,14,
192160,Southland Tales,2,2006
192172,Battle of Los Angeles,1,2011
192185,The Great Outdoors,8,1988
192193,The Whole Truth,1,2016
192201,The Arrow,6,1996
192264,All Good Things,3,2010
192311,BearCity 2: The Proposal,1,2012
192326,Bad News Bears,5,2005
192381,Mary Queen of Scots,1,2013
192420,Weird Science,14,1985
192431,Zack and Miri Make a Porno,4,2008
192443,Wild,1,2014
192459,Toy Story That Time Forgot,3,
192461,Brighton Beach Memoirs,1,1986
192470,Titanic II,2,2010
192509,The Incident,2,1967
192538,A Shot in the Dark,3,1964
192556,Straight Outta Compton,12,2015
192586,Becoming Jane,3,2007
192609,Singles,1,1992
192637,Bedknobs and Broomsticks,2,1971
192640,My Life as a Dog,2,1985
192647,The Tooth Fairy,4,2006
192731,We Need to Talk About Kevin,1,2011
192734,Eight Crazy Nights,15,2002
192743,Backtrack,1,2015
192791,The Family Man,2,2000
192810,The Happening,15,2008
192815,Tropic Thunder,94,2008
192918,The Man from U.N.C.L.E.,3,2015
192919,The Hangover ,3,
192975,The Book of Eli,10,2010
192989,Ben,1,1972
192990,"Honey, I Blew Up the Kid",1,1992
193004,Birth of the Dragon,1,2016
193005,Fracture,5,2007
193032,Doctor Dolittle,2,1967
193034,Stargate,7,1994
193037,A Knight's Tale,11,2001
193041,Vanilla Sky,16,2001
193059,Role Models,8,2008
193109,Space Jam,25,1996
193114,Forgetting June,1,2013
193141,Mulan II,1,
193160,...When Love Happens,1,2014
193166,Whiplash,13,2014
193168,Rush Hour,115,1998
193179,Kickboxer,7,1989
193213,A.I. Artificial Intelligence,18,2001
193220,The Ring,2,1996
193221,Eragon,5,2006
193240,Night of the Creeps,2,1986
193257,Boyhood,25,2014
193272,Ironclad,3,2011
193291,Captain Phillips,14,2013
