movie,genres
The Cannonball Run (1981),"['Action', 'Comedy', 'Family']"
"It's a Mad, Mad, Mad World (1987)","['Comedy', 'Family', 'Fantasy']"
The Sting (1973),"['Comedy', 'Crime', 'Drama']"
Batman Forever (1995),"['Action', 'Crime', 'Fantasy']"
Stage Door (1937),"['Comedy', 'Drama']"
Hell or High Water  (2016),"['Western', 'Crime', 'Drama']"
Tron: Legacy (2010),"['Adventure', 'Action', 'Science Fiction']"
Teenage Mutant Ninja Turtles  (1990),"['Science Fiction', 'Action', 'Adventure', 'Comedy', 'Family']"
Meatballs  (1979),['Comedy']
Camp Nowhere (1994),"['Comedy', 'Drama', 'Family']"
Caddyshack (1980),['Comedy']
Ernest Goes to Camp (1987),"['Comedy', 'Family']"
Treehouse Hostage (1999),"['Comedy', 'Family']"
I Am Sam (2001),['Drama']
The Iron Giant (1999),"['Family', 'Animation', 'Science Fiction', 'Adventure']"
Election  (2005),"['Crime', 'Drama', 'Thriller']"
Saved! (2004),['Comedy']
Superman II (1980),"['Science Fiction', 'Action', 'Adventure']"
I Love You to Death (1990),"['Comedy', 'Crime']"
The Change-Up (2011),['Comedy']
The Parent Trap  (1998),"['Comedy', 'Family', 'Romance']"
The Hot Chick (2002),"['Comedy', 'Fantasy']"
It's Alive  (1974),"['Horror', 'Science Fiction']"
9 to 5  (1980),"['Drama', 'Science Fiction']"
The Best Exotic Marigold Hotel,"['Drama', 'Comedy']"
Indiana Jones and the Temple of Doom (1984),"['Adventure', 'Action']"
The Jewel of the Nile (1985),"['Adventure', 'Action', 'Comedy', 'Romance']"
The Minority,"['Action', 'Adventure', 'Comedy']"
Magnolia  (1999),['Drama']
Risky Business (1983),"['Romance', 'Comedy', 'Drama', 'Crime']"
Hot Rod  (2007),"['Comedy', 'Action']"
EuroTrip (2004),['Comedy']
Cape Fear  (1991),"['Crime', 'Thriller']"
The Rum Diary  (2011),"['Comedy', 'Drama']"
Brazil  (1985),"['Comedy', 'Science Fiction']"
Sam  (1986),['Documentary']
Wonder  (2017),"['Drama', 'Family']"
Simon Birch (1998),"['Comedy', 'Drama', 'Family']"
Diary of a Wimpy Kid ,"['Comedy', 'Family']"
Gone Baby Gone (2007),"['Crime', 'Drama', 'Mystery']"
The Cove  (2009),['Documentary']
Man on Wire (2008),['Documentary']
Surf Ninjas (1993),"['Action', 'Adventure', 'Comedy', 'Family']"
National Treasure  (2004),"['Adventure', 'Action', 'Thriller', 'Mystery']"
Angels & Demons  (2009),"['Thriller', 'Mystery']"
The Witch  (2015),"['Horror', 'Mystery', 'Drama']"
The Circle  (2015),"['Drama', 'Thriller', 'Science Fiction']"
3:10 to Yuma  (1957),"['Western', 'Drama', 'Thriller']"
American Outlaws (2001),"['Western', 'Action']"
Jason Bourne  (2016),"['Action', 'Thriller']"
The Bourne Legacy  (2012),"['Action', 'Thriller']"
The Fog of War (2003),['Documentary']
Jihad: A Story of the Others (2015),['Documentary']
I Am Big Bird: The Caroll Spinney Story (2014),['Documentary']
Molly's Game (2017),"['Drama', 'Crime']"
Milk  (2008),"['History', 'Drama']"
Con Air (1997),"['Action', 'Thriller', 'Crime']"
Indiana Jones and the Kingdom of the Crystal Skull (2008),"['Adventure', 'Action']"
The Adventures of Tintin  (2011),"['Adventure', 'Animation', 'Mystery']"
The Amityville Horror  (1979),['Horror']
Come Back to Me  (2014),['Horror']
Philadelphia  (1993),['Drama']
Murder on the Orient Express  (1974),"['Drama', 'Thriller', 'Mystery']"
L.A. Confidential  (1997),"['Crime', 'Mystery', 'Thriller']"
The Hangover Part II (2011),['Comedy']
The Hangover Part III (2013),['Comedy']
Clip  (2012),['Drama']
Scary Movie ,['Comedy']
Trainwreck  (2015),"['Comedy', 'Romance']"
The Foreigner  (2016),['Documentary']
Cujo  (1983),"['Horror', 'Thriller']"
Cut  (2000),"['Horror', 'Thriller']"
Pet Sematary  (1989),"['Horror', 'Drama']"
Star Trek ,"['Science Fiction', 'Action', 'Adventure']"
The Big Short  (2015),"['Comedy', 'Drama']"
Young Guns  (1988),"['Western', 'Action', 'Adventure']"
Tombstone  (1993),"['Western', 'Action']"
El Dorado  (1966),['Western']
The Outlaws  (1950),"['Action', 'Crime', 'Thriller']"
The Wolverine  (2013),"['Action', 'Science Fiction', 'Adventure']"
Patch Adams  (1998),"['Comedy', 'Drama']"
Flatliners  (2017),"['Drama', 'Horror', 'Thriller']"
"Girl, Interrupted  (1999)",['Drama']
The Hospital (1971),"['Comedy', 'Drama', 'Mystery']"
Downsizing  (2017),"['Drama', 'Science Fiction']"
Terminator Genisys (2015),"['Science Fiction', 'Action', 'Thriller', 'Adventure']"
Collateral Damage  (2002),"['Action', 'Thriller', 'Drama']"
Unstoppable  (2013),['Documentary']
Casper  (1995),"['Fantasy', 'Comedy', 'Family']"
Failure to Launch (2006),"['Comedy', 'Romance']"
The Wedding Planner (2001),"['Comedy', 'Romance']"
The Amityville Horror  (2005),"['Horror', 'Thriller']"
Benji  (1974),"['Adventure', 'Family', 'Romance']"
Homeward Bound: The Incredible Journey (1993),"['Adventure', 'Comedy', 'Family']"
The Purge ,"['Science Fiction', 'Horror', 'Thriller']"
The Purge: Anarchy (2014),"['Horror', 'Thriller']"
The Music Man  (1962),"['Comedy', 'Family', 'Music', 'Romance']"
"Hello, Dolly!  (1969)","['Music', 'Comedy', 'Romance']"
Camp Rock,"['Music', 'Comedy', 'Drama', 'Romance', 'Family', 'TV Movie']"
F  (2010),"['Horror', 'Thriller']"
Twilight Zone: The Movie (1983),"['Horror', 'Fantasy', 'Science Fiction']"
The Village  (2004),"['Drama', 'Mystery', 'Thriller']"
Red  (2010),"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']"
Breakfast at Tiffany's  (1961),"['Comedy', 'Romance', 'Drama']"
Chitty Chitty Bang Bang (1968),"['Family', 'Music', 'Adventure', 'Fantasy', 'Comedy']"
Transformers  (2007),"['Adventure', 'Science Fiction', 'Action']"
The Cider House Rules  (1999),['Drama']
The World According to Garp  (1982),"['Drama', 'Comedy']"
Old Yeller  (1957),"['Adventure', 'Drama', 'Family', 'Western']"
Sweeney Todd: The Demon Barber of Fleet Street  (2007),"['Drama', 'Horror']"
X-Men ,"['Adventure', 'Action', 'Science Fiction']"
Stir of Echoes (1999),"['Horror', 'Mystery', 'Thriller']"
Pitch Perfect ,"['Comedy', 'Music', 'Romance']"
Sleepers (1996),"['Crime', 'Drama', 'Thriller']"
The Ring  (1996),"['TV Movie', 'Drama', 'Romance']"
Spectre  (2015),"['Action', 'Adventure', 'Thriller']"
Bring It On  (2000),['Comedy']
Duck Soup  (1933),"['Comedy', 'War']"
Resident Evil  (2002),"['Horror', 'Action', 'Science Fiction']"
Superhero Movie (2008),"['Comedy', 'Action', 'Science Fiction']"
Big Mama  (2000),['Documentary']
The Great Outdoors  (1988),['Comedy']
Fifty Shades Freed  (2018),"['Drama', 'Romance']"
Close Encounters of the Third Kind (1977),"['Science Fiction', 'Drama']"
Eclipse  (1994),['Documentary']
Bandits  (2001),"['Comedy', 'Crime']"
Sex Drive  (2008),"['Comedy', 'Adventure', 'Romance']"
Mama  (1990),['Horror']
The Boy  (2015),"['Drama', 'Horror', 'Thriller']"
The Exorcist ,"['Horror', 'Thriller', 'Drama']"
It  (1966),['Horror']
"Crazy, Stupid, Love (2011)","['Drama', 'Romance']"
Ice Age  (2002),"['Animation', 'Comedy', 'Family', 'Adventure']"
The Lord of the Rings: The Two Towers (2002),"['Adventure', 'Fantasy', 'Action']"
The Book of Life  (2014),"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
The Little Prince  (2015),"['Adventure', 'Animation', 'Fantasy', 'Family']"
Brave  (2012),"['Animation', 'Adventure', 'Comedy', 'Family', 'Action', 'Fantasy']"
Monster House  (2006),"['Animation', 'Comedy', 'Family', 'Fantasy']"
Pinocchio  (1940),"['Animation', 'Family', 'Fantasy']"
Bambi (1942),"['Animation', 'Drama', 'Family']"
The Land Before Time (1988),"['Family', 'Animation', 'Adventure']"
An American Tail: Fievel Goes West (1991),"['Animation', 'Family', 'Western', 'Adventure', 'Comedy']"
The Slammin' Salmon (2009),['Comedy']
Robin Hood  (1973),"['Animation', 'Family']"
The Rocky Horror Picture Show (1975),"['Comedy', 'Science Fiction', 'Fantasy', 'Horror']"
The Nightmare Before Christmas (1993),"['Fantasy', 'Animation', 'Family']"
Rio  (2011),"['Animation', 'Adventure', 'Comedy', 'Family']"
Rio 2 (2014),"['Animation', 'Adventure', 'Comedy', 'Family']"
Howl's Moving Castle ,"['Fantasy', 'Animation', 'Adventure']"
Toy Story 2 (1999),"['Animation', 'Comedy', 'Family']"
Toy Story 3 (2010),"['Animation', 'Family', 'Comedy']"
Toy Story 4 (2018),"['Family', 'Adventure', 'Animation', 'Comedy', 'Fantasy']"
Lilo & Stitch,"['Animation', 'Family']"
Cats Don't Dance (1997),"['Animation', 'Comedy', 'Family', 'Music']"
Who Framed Roger Rabbit,"['Fantasy', 'Animation', 'Comedy', 'Crime']"
Cool World (1992),"['Animation', 'Comedy', 'Fantasy']"
The Fox and the Hound,"['Adventure', 'Animation', 'Drama', 'Family']"
Ralph Breaks the Internet (2018),"['Family', 'Animation', 'Comedy', 'Adventure']"
Kung Fu Panda (2008),"['Action', 'Adventure', 'Animation', 'Family', 'Comedy']"
Kung Fu Panda 2 (2011),"['Animation', 'Family', 'Comedy']"
Anchorman 2: The Legend Continues (2013),['Comedy']
Batman ,"['Fantasy', 'Action', 'Crime']"
Team America: World Police (2003),"['Adventure', 'Action', 'Comedy']"
London Has Fallen (2016),"['Action', 'Thriller']"
Carol  (2015),"['Romance', 'Drama']"
Dirty Rotten Scoundrels  (1988),"['Crime', 'Comedy']"
Going Down in LA-LA Land (2011),"['Drama', 'Comedy', 'Romance']"
A Chorus Line  (1985),"['Drama', 'Music']"
Final  (2001),"['Drama', 'Science Fiction', 'Thriller']"
Expired (2007),"['Comedy', 'Drama', 'Romance']"
Dread  (2009),"['Horror', 'Drama', 'Thriller']"
Coraline  (2009),"['Animation', 'Family', 'Fantasy']"
Coffin  (2011),"['Horror', 'Thriller', 'Crime', 'Mystery']"
Men in Black ,"['Action', 'Adventure', 'Comedy', 'Science Fiction']"
Resident Evil ,"['Horror', 'Action', 'Science Fiction']"
Cinderella  (1947),"['Romance', 'Fantasy', 'Family', 'Drama']"
The Other Woman  (2014),"['Comedy', 'Romance']"
Caddyshack II (1988),['Comedy']
St. Vincent  (2014),['Comedy']
Rushmore  (1998),"['Comedy', 'Drama']"
Into the Storm  (2009),"['Drama', 'History', 'TV Movie']"
Fatal Attraction (1987),"['Thriller', 'Drama']"
Single White Female,['Thriller']
Fatal Instinct  (2014),['Action']
Basic Instinct (1992),"['Thriller', 'Mystery']"
Romeo Is Bleeding (1993),"['Crime', 'Drama', 'Romance']"
2036 Origin Unknown (2018),"['Science Fiction', 'Thriller', 'Mystery']"
Triangle  (2009),['Horror']
The Martins  (2001),"['Comedy', 'Drama']"
A.I. Artificial Intelligence (2001),"['Drama', 'Science Fiction', 'Adventure']"
The Other (1972),"['Drama', 'Horror', 'Mystery']"
The Hatching (2016),"['Comedy', 'Horror', 'Science Fiction']"
Suspiria (1977),['Horror']
Cabaret  (1972),"['Music', 'Drama', 'Romance']"
Darkest Hour  (2017),"['Drama', 'History']"
Birdman of Alcatraz  (1962),"['Drama', 'Crime']"
Trees Lounge (1996),"['Drama', 'Comedy']"
The Darkest Hour  (2011),"['Horror', 'Action', 'Thriller', 'Science Fiction']"
12 Strong (2018),"['War', 'Drama', 'Action', 'History']"
Ice Cold in Alex (1958),"['War', 'Adventure', 'Drama']"
Battle of Britain  (1969),"['War', 'History', 'Action']"
The Hurt Locker (2008),"['Drama', 'Thriller', 'War']"
Mary Reilly  (1996),"['Drama', 'Horror', 'Thriller']"
Picnic at Hanging Rock (1975),"['Drama', 'Mystery']"
Mary Shelley's Frankenstein  (1994),"['Drama', 'Horror', 'Science Fiction', 'Romance']"
Escape to Victory (1981),"['Drama', 'War']"
The Soloist (2009),"['Drama', 'Music']"
Lemmy  (2010),"['Music', 'Documentary']"
Amadeus  (1984),"['History', 'Music', 'Drama']"
Immortal Beloved  (1994),"['Drama', 'Music', 'Romance']"
Hoosiers (1986),"['Drama', 'Family']"
Radio  (2003),['Drama']
Friday Night Lights  (2004),['Drama']
Clash of the Titans  (1981),"['Adventure', 'Fantasy']"
Bad Santa (2003),"['Drama', 'Comedy', 'Crime']"
Bad News Bears (2005),['Comedy']
Mr. Woodcock (2007),"['Comedy', 'Romance']"
The Bad News Bears (1976),"['Family', 'Comedy']"
Deuce Bigalow: Male Gigolo (1999),['Comedy']
In Bruges (2008),"['Comedy', 'Drama', 'Crime']"
The Shack  (2017),"['Drama', 'Fantasy']"
To Catch a Thief (1955),"['Mystery', 'Romance', 'Thriller']"
Rebecca  (1963),"['Mystery', 'Romance', 'Thriller']"
Rebecca  (1940),"['Mystery', 'Romance', 'Thriller']"
The Magnificent Ambersons  (1942),"['Drama', 'Romance']"
Touch of Evil (1958),"['Crime', 'Thriller', 'Mystery']"
The Maltese Falcon  (1941),"['Mystery', 'Crime', 'Thriller']"
Love Story  (1986),"['Romance', 'Drama']"
Youth in Revolt  (2009),"['Comedy', 'Romance']"
Point Break (1991),"['Action', 'Thriller', 'Crime']"
The Taking of Pelham One Two Three  (1974),"['Crime', 'Thriller', 'Action', 'Drama']"
Cocoon  (1985),"['Drama', 'Comedy', 'Science Fiction']"
The War of the Roses  (1989),"['Comedy', 'Drama']"
The Stepford Wives  (2004),"['Comedy', 'Science Fiction', 'Horror']"
The War of the Worlds  (1953),"['Science Fiction', 'Action']"
King Kong  (1976),"['Adventure', 'Fantasy']"
Big Eyes (2014),['Drama']
Gia,"['Romance', 'Drama']"
The Incredible Hulk  (2008),"['Science Fiction', 'Action', 'Adventure']"
The Lion King (2019),"['Adventure', 'Drama', 'Family', 'Animation']"
Jungle Book  (2018),"['Adventure', 'Fantasy', 'Family']"
Grimm  (2003),"['Drama', 'Comedy', 'Adventure']"
G  (2002),"['Drama', 'Romance']"
Cinderella  (2015),"['Romance', 'Fantasy', 'Family', 'Drama']"
Snow White  (1987),['Fantasy']
Romeo  (2012),"['Romance', 'Comedy', 'Drama', 'Family']"
Hot Shots! (1991),"['Action', 'Comedy', 'War']"
Snow White and the Seven Dwarfs  (1937),"['Fantasy', 'Animation', 'Family']"
Sleeping Beauty  (1959),"['Fantasy', 'Animation', 'Romance', 'Family']"
Fantasia (1940),"['Animation', 'Family', 'Fantasy']"
Hotel Artemis (2018),"['Thriller', 'Science Fiction', 'Action']"
Kubo and the Two Strings (2016),"['Animation', 'Adventure', 'Family']"
Inside Out  (2011),"['Crime', 'Action']"
Megamind (2010),"['Animation', 'Action', 'Comedy', 'Family', 'Science Fiction']"
Spirited Away,"['Animation', 'Family', 'Fantasy']"
Bee Movie (2007),"['Family', 'Animation', 'Adventure', 'Comedy']"
Dark Night  (2016),['Drama']
A Good Day to Die Hard (2013),"['Action', 'Thriller']"
The Way We Were (1973),"['Drama', 'Romance']"
The Majestic  (2001),"['Drama', 'Romance']"
Three Days of the Condor (1975),"['Thriller', 'Mystery']"
Up Close and Personal  (1996),"['Documentary', 'Fantasy']"
The Great Gatsby  (1974),"['Drama', 'Romance']"
Ferdinand (2017),"['Animation', 'Family', 'Adventure', 'Comedy']"
Lars and the Real Girl (2007),"['Comedy', 'Drama', 'Romance']"
Muriel's Wedding (1994),"['Comedy', 'Drama', 'Romance']"
The Americanization of Emily (1964),"['Comedy', 'Drama', 'Romance', 'War']"
World's Greatest Dad (2009),"['Comedy', 'Romance', 'Drama']"
Ghostbusters II (1989),"['Comedy', 'Fantasy']"
Into Thin Air: Death on Everest (1997),"['Adventure', 'Action', 'Drama']"
Atonement  (2007),"['Drama', 'Romance']"
Enemy at the Gates (2001),"['Drama', 'War', 'History', 'Romance']"
Full Metal Jacket (1987),"['Drama', 'War']"
The Grand Budapest Hotel (2014),"['Comedy', 'Drama']"
Snatch  (2000),"['Crime', 'Comedy']"
Resolution  (2012),"['Horror', 'Thriller', 'Mystery']"
The Road  (2009),"['Adventure', 'Drama']"
The Manchurian Candidate  (2004),"['Drama', 'Thriller', 'Mystery']"
The Sniper  (2009),"['Action', 'Thriller']"
Against All Odds  (1984),"['Crime', 'Drama', 'Romance', 'Thriller']"
Ghost Story  (1981),"['Horror', 'Drama', 'Thriller']"
Sleepy Hollow High (2000),['Horror']
The Hills Have Eyes  (1977),"['Horror', 'Thriller']"
Never Let Me Go  (2010),"['Drama', 'Romance', 'Science Fiction']"
Baby Mama  (2008),"['Comedy', 'Romance']"
Star Trek Beyond (2016),"['Action', 'Adventure', 'Science Fiction']"
Father of the Bride  (1991),"['Comedy', 'Romance']"
Red Eye  (2005),"['Thriller', 'Mystery']"
Young Frankenstein (1974),['Comedy']
Waltz with Bashir (2008),"['Drama', 'Animation', 'War', 'Documentary']"
The World's End  (2013),"['Comedy', 'Action', 'Science Fiction']"
Paprika  (2006),"['Animation', 'Science Fiction', 'Thriller']"
The Man from Nowhere  (2010),"['Action', 'Thriller', 'Crime']"
The Chaser  (2008),"['Crime', 'Thriller', 'Action']"
Train to Busan (2016),"['Horror', 'Thriller', 'Action', 'Adventure']"
Paul  (2011),"['Adventure', 'Comedy', 'Science Fiction']"
Grosse Pointe Blank (1997),"['Action', 'Comedy', 'Thriller', 'Romance']"
Child's Play  (1988),['Horror']
The Fly  (1986),"['Horror', 'Science Fiction']"
Weekend at Bernie's (1989),"['Comedy', 'Crime']"
Wise Guys  (1986),"['Comedy', 'Crime']"
The Shaggy Dog  (1959),"['Comedy', 'Family', 'Fantasy']"
Escape to Witch Mountain  (1975),"['Adventure', 'Fantasy', 'Science Fiction', 'Family']"
Rings  (2017),['Horror']
Scream 4 (2011),"['Horror', 'Mystery']"
Species  (1995),"['Science Fiction', 'Horror', 'Action']"
Independence Day: Resurgence (2016),"['Action', 'Adventure', 'Science Fiction']"
The Nutty Professor  (1996),"['Fantasy', 'Comedy', 'Romance', 'Science Fiction']"
Private Benjamin  (1980),['Comedy']
An Officer and a Gentleman,"['Drama', 'Romance']"
Carrie  (1976),"['Horror', 'Thriller']"
Safe House  (2012),"['Action', 'Thriller']"
The Town  (2010),"['Crime', 'Drama', 'Thriller']"
Central Intelligence (2016),"['Action', 'Comedy', 'Crime', 'Mystery']"
MASH  (1970),[]
P.S. I Love You  (2007),"['Drama', 'Romance']"
Thank You for Smoking (2005),"['Comedy', 'Drama']"
Rachel Getting Married (2008),"['Drama', 'Romance']"
The Thin Man  (1934),"['Comedy', 'Mystery', 'Crime']"
The Penthouse (1967),"['Thriller', 'Drama']"
Penthouse  (1933),"['Crime', 'Mystery']"
When Ladies Meet  (1933),"['Comedy', 'Romance']"
Chappie  (2015),"['Crime', 'Action', 'Science Fiction']"
Wings of Fame (1990),"['Drama', 'Fantasy', 'Comedy']"
Fame  (1980),"['Drama', 'Music']"
South Pacific  (1958),"['Music', 'Romance', 'War']"
The Boxtrolls (2014),"['Animation', 'Comedy', 'Family', 'Fantasy']"
Life  (1996),['Drama']
Shrek 2 (2004),"['Animation', 'Family', 'Comedy', 'Fantasy', 'Adventure']"
Prince of the City  (1981),"['Drama', 'Thriller', 'Crime']"
Blood Simple (1984),"['Crime', 'Drama', 'Thriller']"
In Harm's Way (1965),"['War', 'Drama']"
Midway  (1976),"['Action', 'Drama', 'History', 'War']"
The Meteor Man  (1993),"['Fantasy', 'Action', 'Comedy', 'Science Fiction']"
Colossal  (2017),"['Drama', 'Fantasy', 'Science Fiction']"
Oklahoma!  (1955),"['Western', 'Music', 'Romance']"
Fame  (2009),"['Music', 'Comedy', 'Drama', 'Romance']"
The Full Monty (1997),['Comedy']
The Imitation Game (2014),"['History', 'Drama', 'Thriller', 'War']"
Harry Potter and the Goblet of Fire  (2005),"['Adventure', 'Fantasy']"
Harry Potter and the Prisoner of Azkaban  (2004),"['Adventure', 'Fantasy']"
The Bridesmaid  (2004),"['Thriller', 'Romance']"
Heartbreakers  (2001),"['Comedy', 'Romance', 'Crime']"
Fist Fight (2017),['Comedy']
Frozen  (2010),['Thriller']
Maleficent  (2014),"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']"
Veronica  (2017),['Horror']
Veronica  (1972),"['Family', 'Fantasy', 'Music']"
The Magnificent Nine,['Comedy']
Wild Horses  (2015),"['Crime', 'Drama', 'Thriller']"
Dead Birds  (2004),"['Horror', 'Thriller', 'Western']"
Ten Dead Men (2008),"['Action', 'Thriller']"
Open Water  (2003),"['Drama', 'Thriller', 'Horror']"
Children of the Corn  (1984),"['Horror', 'Thriller']"
Robin Hood  (1991),['Adventure']
Snow White  (1995),"['Animation', 'Drama', 'Family', 'Fantasy', 'Music', 'Romance']"
Snow White  (1916),"['Fantasy', 'Drama']"
Born on the Fourth of July  (1989),"['Drama', 'War']"
Occult  (2009),"['Horror', 'Mystery', 'Thriller']"
The Mist  (2007),"['Horror', 'Science Fiction', 'Thriller']"
Thinner  (1996),"['Fantasy', 'Horror']"
Carrie  (2013),"['Drama', 'Horror']"
The Green Berets  (1968),"['War', 'Drama']"
The Dirty Dozen (1967),"['Action', 'Adventure', 'War']"
The Zookeeper's Wife  (2017),"['Drama', 'History', 'War']"
Pets ,['Drama']
Platoon  (1986),"['Drama', 'War', 'Action']"
2012  (2009),"['Action', 'Adventure', 'Science Fiction']"
Skyfall (2012),"['Action', 'Adventure', 'Thriller']"
Must Love Dogs (2005),"['Romance', 'Comedy']"
The Wizard of Oz  (1925),"['Comedy', 'Family', 'Fantasy']"
The Hills Have Eyes  (2006),"['Horror', 'Thriller']"
Oculus  (2013),['Horror']
"Legally Blonde 2: Red, White & Blonde (2003)","['Comedy', 'Romance']"
Inconceivable  (2008),"['Drama', 'Comedy']"
The Blue Kite (1993),['Drama']
Loverboy  (2011),['Drama']
Jill Rips (2000),['Thriller']
Cult of Chucky (2017),"['Horror', 'Thriller', 'Comedy']"
Popcorn  (1991),"['Comedy', 'Horror']"
Horrorween (2010),"['Comedy', 'Horror']"
Devil  (2010),"['Horror', 'Mystery', 'Thriller']"
Princess  (2008),"['Fantasy', 'Family']"
Dogs  (2016),['Horror']
The Kite  (2003),"['TV Movie', 'Comedy', 'Romance']"
Loved  (1997),"['Drama', 'Thriller']"
Jurrat  (1989),"['Action', 'Crime']"
Kite  (2014),"['Drama', 'Action']"
Clown  (2014),"['Horror', 'Thriller']"
Conjuring ,[]
Den of Thieves (2018),"['Action', 'Crime', 'Thriller']"
Heat  (1995),"['Action', 'Crime', 'Drama']"
Captain Corelli's Mandolin  (2001),"['Drama', 'Romance', 'War']"
The Theory of Everything  (2014),"['Drama', 'Romance']"
Memphis Belle  (1990),"['Drama', 'War', 'Action']"
Black  (2015),"['Action', 'Drama']"
All About Eve (1950),['Drama']
A Star Is Born  (1954),"['Drama', 'Music', 'Romance']"
The Passover Plot  (1976),['Drama']
Haven  (2004),"['Drama', 'Crime']"
Measure of a Man  (2010),"['Comedy', 'Drama']"
PT 109  (1963),"['Drama', 'War']"
USS Indianapolis: Men of Courage,"['Action', 'War']"
Downfall  (2004),"['Drama', 'History', 'War']"
D  (2005),"['Thriller', 'Crime', 'Drama']"
Paths of Glory (1957),"['War', 'Drama', 'History']"
Charlie's Angels  (2000),"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']"
The Vow  (2012),"['Drama', 'Romance']"
Midnight in Paris (2011),"['Fantasy', 'Comedy', 'Romance']"
Anything Else (2003),"['Drama', 'Comedy', 'Romance']"
Sweet and Lowdown (1999),"['Comedy', 'Drama', 'Music']"
Manhattan  (1979),"['Comedy', 'Drama', 'Romance']"
Into the Wild  (2007),"['Adventure', 'Drama']"
Vertical Limit (2000),"['Adventure', 'Action', 'Thriller']"
K2  (1991),"['Thriller', 'Action', 'Adventure', 'Drama']"
The Wildest Dream (2010),['Documentary']
The Mountain Between Us (2017),"['Drama', 'Adventure', 'Romance']"
Everest  (2015),"['Adventure', 'Drama', 'History']"
The Summit  (2012),[]
The Dictator  (2012),['Comedy']
Kick-Ass 2  (2013),"['Action', 'Adventure', 'Crime']"
Adrift  (2009),[]
Pirates of the Caribbean: Dead Man's Chest (2006),"['Adventure', 'Fantasy', 'Action']"
A Fish Called Wanda (1988),"['Comedy', 'Crime']"
Walk Hard: The Dewey Cox Story (2007),"['Comedy', 'Music', 'Drama']"
Venom (2018),"['Science Fiction', 'Action']"
Curious George 2: Follow That Monkey! (2009),"['Animation', 'Family']"
Julie & Julia (2009),"['Romance', 'Drama']"
The Search for General Tso (2014),['Documentary']
Today's Special  (2009),"['Comedy', 'Romance']"
The Amityville Curse (1990),"['Horror', 'Thriller']"
Frankenfish (2004),"['TV Movie', 'Adventure', 'Horror']"
The Natural  (1984),['Drama']
Cliffhanger  (1993),"['Action', 'Adventure', 'Thriller']"
Adventures in Babysitting (1987),['Comedy']
Lego Indiana Jones and the Raiders of the Lost Brick,"['Adventure', 'Comedy', 'Animation', 'Action', 'Family', 'Science Fiction', 'War']"
The Infinite Man  (2014),"['Science Fiction', 'Comedy']"
Children of the Corn  (2009),"['Horror', 'Thriller', 'TV Movie']"
Shreck (1990),['Horror']
The Brave Little Toaster (1987),"['Animation', 'Adventure', 'Family', 'Fantasy']"
Beauty and the Beast  (1934),"['Family', 'Comedy', 'Animation']"
The Longest Day  (1962),"['War', 'Action', 'Drama']"
A Very Long Engagement (2004),"['Drama', 'Romance', 'War']"
Coming Home  (1978),"['Drama', 'Romance', 'War']"
The Thin Red Line  (1998),"['Drama', 'History', 'War']"
Lone Survivor (2013),"['War', 'Action', 'Drama']"
Life Is Beautiful (1997),"['Comedy', 'Drama']"
3 Avengers,"['Action', 'Adventure']"
X-Men Origins: Wolverine (2009),"['Adventure', 'Action', 'Science Fiction']"
Snow White  (1962),"['Animation', 'Drama', 'Family', 'Fantasy', 'Music', 'Romance']"
Hereditary (2018),"['Horror', 'Mystery', 'Thriller']"
The Hitcher  (1986),"['Horror', 'Action', 'Thriller']"
Twisted  (2004),"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']"
Now You See Me  (2013),"['Thriller', 'Crime']"
A Perfect Getaway (2009),"['Thriller', 'Mystery', 'Adventure']"
Spider  (2007),"['Drama', 'Comedy', 'Action']"
Spies  (1943),"['Animation', 'Comedy', 'War']"
Hulk  (2003),"['Science Fiction', 'Adventure', 'Action']"
Hancock  (2008),"['Fantasy', 'Action']"
Superman vs. The Elite,"['Science Fiction', 'Animation', 'Action']"
Frost/Nixon (2008),"['Drama', 'History']"
All the President's Men  (1976),"['Drama', 'History', 'Mystery', 'Thriller']"
13th  (2016),['Documentary']
Grindhouse  (2007),"['Thriller', 'Action', 'Horror']"
From Dusk till Dawn (1996),"['Horror', 'Action', 'Thriller', 'Crime']"
Bringing Out the Dead (1999),"['Drama', 'Thriller']"
Raising Arizona (1987),"['Comedy', 'Crime']"
The Way of the Gun (2000),"['Action', 'Crime', 'Drama', 'Thriller']"
"Lock, Stock and Two Smoking Barrels (1998)","['Comedy', 'Crime']"
Never Say Die  (1939),['Comedy']
Ouija  (2015),['Horror']
Beware the Slenderman (2016),"['Documentary', 'Crime']"
Toy Story That Time Forgot,"['Animation', 'Family', 'Adventure', 'Comedy']"
Edge of Darkness  (2010),"['Crime', 'Drama', 'Mystery', 'Thriller']"
The Nut Job (2014),"['Animation', 'Comedy', 'Family', 'Adventure']"
Maya the Bee  (2014),['Animation']
The Purge: Election Year (2016),"['Action', 'Horror', 'Thriller']"
The Boy ,"['Horror', 'Thriller', 'Mystery']"
Wonder Woman  (2009),"['Action', 'Adventure', 'Animation', 'Fantasy', 'Science Fiction']"
Jhoom Barabar Jhoom (2007),"['Drama', 'Romance']"
