movie,genres
Napping Princess (2017),"['Fantasy', 'Adventure', 'Animation', 'Drama', 'Science Fiction']"
Digimon: The Movie,"['Fantasy', 'Animation', 'Science Fiction', 'Family']"
Dangal  (2016),"['Drama', 'Family', 'Comedy', 'Action']"
Jawbone (2017),"['Action', 'Drama']"
The Phenom  (2016),['Drama']
The Discovery ,"['Drama', 'Romance', 'Science Fiction', 'Thriller', 'Mystery']"
Race  (2016),"['Drama', 'History']"
Code of Silence  (1985),"['Action', 'Crime']"
Date with an Angel (1987),"['Comedy', 'Fantasy', 'Romance', 'Science Fiction']"
Diva  (1981),"['Action', 'Drama', 'Thriller']"
A Good Year (2006),"['Comedy', 'Drama', 'Romance']"
"Lucía, Lucía (2003)","['Adventure', 'Drama', 'Comedy', 'Thriller', 'Crime', 'Romance']"
Y Tu Mamá También (2001),"['Drama', 'Romance']"
Open Your Eyes  (1997),"['Drama', 'Thriller', 'Science Fiction']"
Woman on Top (2000),"['Comedy', 'Drama', 'Romance', 'Fantasy']"
Dalida (2017),"['Music', 'Drama']"
The Muse  (2011),"['Fantasy', 'Comedy', 'Romance']"
Mr. Bean's Holiday (2007),"['Family', 'Comedy']"
Death at a Funeral  (2007),"['Comedy', 'Drama']"
Cheaters  (2000),"['Drama', 'TV Movie']"
Bully  (2011),"['Documentary', 'Drama']"
The Smell of Us (2014),['Drama']
Teenage Cave Man (1958),"['Adventure', 'Science Fiction']"
A Girl Like Her (2012),['Documentary']
Step Up 3D (2010),"['Drama', 'Romance']"
The Dancer  (2016),"['Drama', 'History']"
Grey Gardens (1975),"['History', 'Drama']"
One of Us  (1989),['Drama']
The Hunger  (1983),"['Horror', 'Drama']"
Mom ,"['Comedy', 'Horror']"
Mom's Got a Date with a Vampire,"['TV Movie', 'Comedy', 'Family', 'Fantasy', 'Horror']"
Looney Tunes: Back in Action,"['Animation', 'Comedy', 'Family']"
Good Burger,"['Family', 'Comedy']"
War  (2014),"['Action', 'Thriller']"
Max  (2015),"['Adventure', 'Drama', 'Family']"
Tangled  (2001),"['Drama', 'Mystery', 'Thriller']"
Hop  (2011),"['Animation', 'Comedy', 'Family']"
Godzilla  (2017),"['Action', 'Drama', 'Science Fiction']"
Lemonade Mouth ,"['Drama', 'Comedy', 'TV Movie']"
"Good Luck Charlie, It's Christmas! (2011)","['Comedy', 'Family', 'Drama', 'TV Movie']"
Scooby-Doo ,"['Mystery', 'Adventure', 'Comedy']"
Scooby-Doo on Zombie Island (1998),"['Animation', 'Mystery', 'Family', 'Horror']"
Death Run (1987),"['Action', 'Horror', 'Science Fiction']"
Friday ,['Comedy']
Hustle & Flow (2005),"['Crime', 'Drama', 'Music']"
8 Mile  (2002),"['Drama', 'Music']"
Man of the Year  (2006),"['Comedy', 'Romance', 'Thriller']"
Problem Child  (1990),"['Comedy', 'Family']"
Paul Blart: Mall Cop 2 (2015),"['Action', 'Comedy', 'Family']"
Are You Here (2013),['Comedy']
Kindergarten Cop 2 (2016),['Comedy']
Finding Forrester (2000),['Drama']
Carlito's Way (1993),"['Crime', 'Drama', 'Romance', 'Thriller']"
The Godfather Part III,"['Crime', 'Drama', 'Thriller']"
Traffic  (2011),['Thriller']
American Me (1992),"['Crime', 'Drama']"
Citizen X,"['Crime', 'Drama']"
Twins  (1988),['Comedy']
Basic  (2003),"['Action', 'Drama', 'Mystery', 'Thriller', 'Crime']"
Prom Night  (2008),"['Horror', 'Drama', 'Mystery']"
Dragon Ball Z: Battle of Gods,"['Animation', 'Action', 'Science Fiction']"
The Wind in the Willows  (1987),"['Family', 'Animation', 'Adventure', 'Comedy', 'TV Movie']"
Fanboys  (2009),"['Adventure', 'Comedy']"
Eragon  (2006),"['Fantasy', 'Action', 'Adventure', 'Family']"
Norman: The Moderate Rise and Tragic Fall of a New York Fixer,"['Comedy', 'Thriller', 'Drama']"
Southland Tales (2006),"['Science Fiction', 'Thriller', 'Comedy']"
The Flesh Is Weak (1957),"['Crime', 'Drama']"
Bring It On: All or Nothing,['Comedy']
Drumline  (2002),"['Drama', 'Romance', 'Comedy', 'Music']"
Roll Bounce (2005),"['Comedy', 'Drama', 'Family']"
Eve's Bayou (1997),['Drama']
Transformers: Age of Extinction (2014),"['Science Fiction', 'Action', 'Adventure']"
New Jersey Drive (1995),"['Crime', 'Drama']"
Tampopo (1985),['Comedy']
My Neighbors the Yamadas (1999),"['Animation', 'Family']"
Captain Blood  (1960),"['Action', 'Adventure']"
Playing for Keeps  (2012),"['Comedy', 'Romance']"
Romeo and Juliet  (1968),"['Drama', 'Romance']"
Hamlet  (1990),"['Drama', 'History']"
Rosencrantz & Guildenstern Are Dead  (1990),"['Comedy', 'Drama']"
The Merchant of Venice  (2004),"['Drama', 'Romance']"
Muppet Treasure Island (1996),"['Action', 'Adventure', 'Family', 'Comedy', 'Music']"
The Muppet Christmas Carol (1992),"['Music', 'Comedy', 'Family', 'Fantasy', 'Drama']"
The Open House (2018),"['Horror', 'Thriller']"
The Butler (2013),['Drama']
Lethal Weapon 3 (1992),"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']"
Incredibles 2 (2018),"['Action', 'Adventure', 'Animation', 'Family']"
The Cheetah Girls ,"['Family', 'Comedy', 'Drama', 'Music', 'TV Movie']"
Wanted  (2015),"['Action', 'Thriller', 'Crime']"
The Love Bug (1968),"['Comedy', 'Family', 'Fantasy']"
Cheaper by the Dozen  (1950),"['Comedy', 'Drama', 'Family']"
The Man Who Saw Tomorrow (1981),"['Documentary', 'Drama']"
Forbidden Planet (1956),"['Science Fiction', 'Adventure', 'Fantasy', 'Romance']"
Idle Hands (1999),"['Comedy', 'Horror', 'Fantasy']"
Home Alone 3 (1997),"['Comedy', 'Family']"
Home Alone 4,"['Comedy', 'Family', 'TV Movie']"
Grumpier Old Men (1995),"['Romance', 'Comedy']"
Bad Boys ,"['Action', 'Comedy', 'Crime', 'Thriller']"
Tomorrowland  (2015),"['Adventure', 'Family', 'Mystery', 'Science Fiction']"
The Stepford Wives  (2004),"['Comedy', 'Science Fiction', 'Horror']"
The Sorcerer's Apprentice  (2010),"['Fantasy', 'Adventure', 'Action']"
City of Ember (2008),"['Adventure', 'Family', 'Fantasy']"
Merlin and the War of the Dragons (2008),"['Fantasy', 'Action', 'Adventure']"
King Solomon's Mines  (1985),"['Action', 'Adventure', 'Comedy']"
Fun  (1994),"['Drama', 'Thriller', 'Romance']"
Funny Girl  (1968),"['Comedy', 'Drama', 'Romance']"
Let Me Out  (2013),"['Drama', 'Comedy']"
Lakeview Terrace (2008),"['Drama', 'Crime', 'Thriller']"
Fat Albert  (2004),"['Comedy', 'Family', 'Fantasy']"
The Haunting of Molly Hartley (2008),"['Drama', 'Horror']"
Collide  (2016),"['Thriller', 'Action']"
Tully ,"['Comedy', 'Drama']"
Starman  (1984),"['Science Fiction', 'Romance', 'Drama', 'Fantasy']"
The Sisterhood of the Traveling Pants 2 (2008),"['Adventure', 'Comedy', 'Drama']"
New World  (2013),"['Thriller', 'Crime', 'Drama']"
Lady Vengeance (2005),"['Drama', 'Thriller']"
The Fixer  (2016),['Drama']
The Love Guru (2008),"['Comedy', 'Romance']"
The Runaway Bride  (1930),"['Drama', 'Crime']"
Passengers  (2008),"['Drama', 'Mystery', 'Thriller', 'Romance']"
War on Everyone (2016),"['Action', 'Comedy', 'Mystery']"
Harsh Times (2005),"['Crime', 'Drama', 'Thriller', 'Action']"
Just Between Us  (2010),"['Drama', 'Comedy']"
Au revoir les enfants (1987),"['Drama', 'War']"
Aliens in the Attic (2009),"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']"
Spring Breakers (2012),"['Drama', 'Crime']"
Copper Mountain  (1983),"['Comedy', 'Music', 'TV Movie']"
Adventureland  (2009),"['Comedy', 'Drama']"
The Odd Couple  (1968),['Comedy']
Three Days  (2001),"['Family', 'Fantasy', 'Drama', 'TV Movie']"
Glengarry Glen Ross ,"['Crime', 'Drama', 'Mystery']"
Analyze This (1999),"['Comedy', 'Crime']"
Free Fire (2016),"['Action', 'Crime', 'Mystery']"
The Devil's Arithmetic ,"['TV Movie', 'Drama', 'Thriller', 'Fantasy']"
The Prisoner  (2013),['Drama']
Death Wish V: The Face of Death (1994),"['Action', 'Crime', 'Drama']"
The Pink Panther  (1963),"['Comedy', 'Crime']"
Flypaper  (2011),"['Mystery', 'Comedy', 'Crime']"
Shane  (1953),"['Drama', 'Western']"
The 13th Warrior (1999),"['Adventure', 'History', 'Action']"
Mystery Science Theater 3000: The Movie (1996),"['Comedy', 'Science Fiction']"
Moving Violations (1985),['Comedy']
Alice in Wonderland  (2010),"['Family', 'Fantasy', 'Adventure']"
Flightplan (2005),"['Thriller', 'Drama', 'Mystery']"
Cloverfield ,"['Action', 'Thriller', 'Science Fiction']"
Loving Vincent,"['Animation', 'Drama', 'Mystery', 'History']"
Going in Style (1979),"['Comedy', 'Crime']"
How to Stop Being a Loser (2011),['Comedy']
Forgetting June (2013),[]
Brigsby Bear (2017),"['Comedy', 'Drama']"
The Black Panther  (1977),"['Crime', 'Drama', 'Thriller']"
The Raven  (2012),"['Crime', 'Thriller', 'Mystery', 'Horror']"
Nightbreed (1990),"['Horror', 'Fantasy', 'Action']"
The Best Years of Our Lives (1946),"['Drama', 'Romance', 'War']"
Dead Calm  (1989),"['Thriller', 'Horror']"
"Tomorrow, When the War Began ","['Action', 'Adventure', 'Drama']"
Pacific Rim ,"['Action', 'Science Fiction', 'Adventure']"
Pacific Heights  (1990),['Thriller']
Guardians  (2017),"['Horror', 'Science Fiction']"
House of Games (1987),"['Crime', 'Thriller']"
Legend  (2015),"['Crime', 'Thriller']"
Legend  (1985),"['Adventure', 'Fantasy']"
How to Steal a Million (1966),"['Comedy', 'Crime', 'Romance']"
On the Town  (1949),"['Music', 'Comedy', 'Romance']"
"Bell, Book and Candle (1958)","['Comedy', 'Fantasy', 'Romance']"
The World's End  (2013),"['Comedy', 'Action', 'Science Fiction']"
The Late Bloomer (2016),"['Comedy', 'Drama', 'Romance']"
Pollyanna  (1960),"['Comedy', 'Drama', 'Family']"
The Magnificent Seven (1960),"['Western', 'Action']"
Jim Gaffigan: Obsessed (2014),['Comedy']
Beneath  (2013),['Horror']
Remains  (2011),"['Drama', 'Horror', 'Action', 'Thriller']"
The War of the Roses  (1989),"['Comedy', 'Drama']"
She-Devil (1989),['Comedy']
The Golden Temple  (2012),[]
Mr. Nobody  (2009),"['Science Fiction', 'Drama', 'Romance']"
Jimi: All Is by My Side (2013),"['Drama', 'Music']"
A Beautiful Life  (2008),"['Drama', 'Music', 'Romance']"
Grand Canyon  (1958),"['Documentary', 'Music']"
Native Son  (1951),['Drama']
Blue Moon Rising  (2010),['Documentary']
Blacktop  (2000),"['Drama', 'Thriller']"
This Space Between Us (1999),"['Romance', 'Drama', 'Comedy']"
The Santa Clause 2 (2002),"['Fantasy', 'Comedy', 'Family']"
The Search for Santa Paws (2010),"['Family', 'Adventure']"
The Best Man Wins  (1910),[]
O Concurso (2013),['Comedy']
Good Boy! (2003),"['Comedy', 'Family', 'Science Fiction']"
Good Cheer (1926),"['Comedy', 'Family']"
9-Man  (2014),['Documentary']
Houseful  (2009),"['Comedy', 'Drama']"
Police Story 2 (1988),"['Action', 'Crime', 'Thriller']"
House IV (1992),"['Thriller', 'Horror', 'Comedy']"
China  (2016),"['Drama', 'War']"
Rosewater  (2014),['Drama']
Roma  (1972),"['Comedy', 'Drama']"
The Americano  (1916),"['Romance', 'Adventure']"
Detective School Dropouts (1986),"['Action', 'Comedy']"
Eat Drink Man Woman (1994),"['Comedy', 'Drama', 'Romance']"
Julie & Julia (2009),"['Romance', 'Drama']"
The Postman  (1997),"['Science Fiction', 'Adventure', 'Action', 'War']"
Sunday  (2002),['Drama']
Romany Love (1931),"['Romance', 'Music']"
Fatty Joins the Force (1913),['Comedy']
Twin Husbands  (1933),['Drama']
The Humming Bird (1924),['Drama']
Dance with Me  (1998),"['Drama', 'Music', 'Romance']"
Love at Sea  (1965),"['Romance', 'TV Movie']"
Love at Sea  (1936),['Comedy']
Finding Me (2009),"['Comedy', 'Drama', 'Romance']"
Warbus (1985),['Action']
Chasing Mavericks (2012),['Drama']
Point Break  (2015),"['Action', 'Adventure', 'Crime', 'Thriller']"
Pride  (2014),"['Drama', 'Comedy']"
The Ex  (2006),"['Comedy', 'Romance']"
My Woman (1933),"['Romance', 'Drama']"
Love at First Bite  (1950),['Comedy']
I Love Me (2012),['Thriller']
King  (2002),"['Adventure', 'Comedy', 'Family']"
Fred  (2014),[]
Happy Accidents  (2000),"['Comedy', 'Romance', 'Science Fiction']"
The Time Travelers  (1964),['Science Fiction']
Population 436 (2006),"['Horror', 'Thriller']"
The Tommyknockers ,"['Horror', 'Science Fiction']"
Delicatessen  (1991),"['Comedy', 'Science Fiction', 'Fantasy']"
50/50 (2011),"['Comedy', 'Drama']"
The Zookeeper's Wife  (2017),"['Drama', 'History', 'War']"
A Night in Casablanca (1946),['Comedy']
I Believe in Unicorns (2014),['Drama']
Turtles Can Fly (2004),['Drama']
I Am Bruce Lee (2012),['Documentary']
Fissures  (2009),[]
"Come On, Leathernecks! (1938)","['Adventure', 'Drama', 'Romance']"
The Jungle  (1967),"['Crime', 'Documentary', 'Drama']"
Never Let Me Go  (2010),"['Drama', 'Romance', 'Science Fiction']"
Honky  (1971),"['Romance', 'Drama']"
Swindle  (2013),"['Comedy', 'Crime', 'TV Movie']"
Isle Of Dogs (2018),"['Adventure', 'Comedy', 'Animation']"
Beauty and the Bestie (2015),"['Drama', 'Action', 'Comedy']"
The Lorax  (2012),"['Animation', 'Family']"
Jobs  (2013),"['Drama', 'History']"
Stuck on You  (2003),['Comedy']
Bottle Rocket (1996),"['Comedy', 'Crime', 'Drama']"
The Adventures of Huck Finn  (1993),"['Adventure', 'Drama', 'Family']"
Cadillac Man (1990),"['Comedy', 'Drama', 'Crime']"
Ice Castles (1978),"['Drama', 'Romance']"
Too Big to Fail ,"['Drama', 'TV Movie']"
A Fantastic Woman (2017),['Drama']
Stronger ,['Drama']
The Temptress (1926),"['Romance', 'Drama']"
Venom  (2014),"['Science Fiction', 'Action']"
The Black Panther  (1921),['Drama']
Prince  (1969),['Drama']
Goodbye Solo (2008),['Drama']
War Dogs  (2016),"['Comedy', 'Crime', 'Drama']"
Super Mario Bros.  (1993),"['Adventure', 'Fantasy', 'Comedy', 'Family']"
Gringo (2018),"['Comedy', 'Action', 'Crime']"
Red Tails (2012),"['Drama', 'Action', 'Adventure', 'History', 'War']"
Rise of the Guardians (2012),"['Family', 'Animation', 'Fantasy', 'Action', 'Adventure']"
Kid Blue (1973),"['Comedy', 'Western']"
Chiko (2008),"['Drama', 'Crime']"
Désirée  (1954),"['Drama', 'Romance']"
Red Sundown (1956),['Western']
Escape  (1940),"['Drama', 'Thriller']"
River Queen (2005),"['Adventure', 'War']"
Ghosts  (1915),['Drama']
Uncle Brian (2010),[]
The Fluffy Movie (2014),['Comedy']
Khouya (2010),[]
Dracula 2012 (2013),['Horror']
Night Falls on Manhattan (1997),"['Drama', 'Crime', 'Thriller']"
Swades (2004),"['Drama', 'Family']"
Frisbee: The Life and Death of a Hippie Preacher (2005),['Documentary']
Ontmaskerd (1915),['Drama']
Magic in the Moonlight (2014),"['Comedy', 'Drama', 'Romance']"
Ghost Rider: Spirit of Vengeance (2012),"['Action', 'Fantasy', 'Thriller']"
Click  (2010),"['Horror', 'Mystery', 'Thriller']"
An American Haunting (2005),"['Horror', 'Thriller', 'Mystery']"
Evil Ed (1997),"['Horror', 'Comedy']"
Bedevilled  (2010),"['Thriller', 'Crime', 'Drama', 'Horror']"
Night of the Demon (1957),"['Fantasy', 'Horror', 'Mystery']"
The Bite (1966),['Drama']
Captain Voyeur (1969),"['Horror', 'Comedy']"
Vampire  (2011),"['Drama', 'Horror']"
Night of the Living Dead 3D (2006),['Horror']
Night of Fear  (1972),"['Horror', 'Thriller']"
Gozu (2003),"['Crime', 'Thriller', 'Horror', 'Mystery']"
Gamer  (2011),"['Action', 'Thriller', 'Science Fiction']"
A Letter to Momo (2011),"['Comedy', 'Fantasy', 'Animation', 'Drama', 'Family']"
Space Cop (2016),"['Action', 'Comedy', 'Science Fiction']"
The Disappointments Room (2016),"['Horror', 'Thriller']"
Casanova  (2005),"['Adventure', 'Comedy', 'Drama', 'Romance']"
The Nun (2018),['Horror']
Tank  (1984),['Comedy']
Unleashed  (2005),"['Action', 'Crime']"
The Missing Person (2008),"['Comedy', 'Drama', 'Mystery', 'Thriller']"
Suddenly  (2013),['Thriller']
Rampage: President Down (2016),"['Action', 'Thriller', 'Crime']"
Parker  (2013),"['Action', 'Crime']"
Hudson Hawk (1991),"['Action', 'Adventure', 'Comedy']"
War and Peace  (2002),['Documentary']
The Tree of Life  (2011),"['Drama', 'Fantasy']"
Blackbeard's Ghost (1968),"['Comedy', 'Fantasy', 'Family']"
The Computer Wore Tennis Shoes (1969),"['Comedy', 'Family', 'Drama']"
Extras  (2001),['Comedy']
Little England ,"['Drama', 'Romance']"
Like Water for Chocolate  (1992),"['Drama', 'Romance']"
Princess Caraboo  (1994),"['Comedy', 'Drama', 'History', 'Mystery']"
Drop Dead Fred (1991),"['Comedy', 'Fantasy', 'Family']"
My Big Love (2008),"['Drama', 'Romance']"
Raise the Red Lantern (1991),['Drama']
"Red Firecracker, Green Firecracker (1994)",['Drama']
The Last Emperor (1987),"['Drama', 'History']"
Sixty Million Dollar Man (1995),"['Comedy', 'Fantasy', 'Science Fiction']"
Bridesmaids  (1989),"['TV Movie', 'Drama']"
Dracula  (1958),['Horror']
X (1986),['Drama']
Sunset Boulevard  (1950),['Drama']
The Way We Were (1973),"['Drama', 'Romance']"
Sing! (2001),"['Music', 'Documentary']"
The Purple Rose of Cairo (1985),"['Fantasy', 'Comedy', 'Romance']"
Into the Blue  (2005),"['Action', 'Thriller', 'Adventure', 'Crime']"
Brick Mansions (2014),"['Action', 'Crime', 'Drama']"
The Death and Life of Bobby Z (2007),"['Drama', 'Action', 'Thriller', 'Crime']"
Cabin in the Sky  (1943),"['Music', 'Fantasy']"
A Night at the Opera  (1935),"['Comedy', 'Music']"
Animal Crackers  (1930),"['Comedy', 'Music']"
Sherlock Holmes  (1922),"['Drama', 'Mystery']"
Flash Gordon  (1936),"['Science Fiction', 'Action', 'Adventure']"
Capote  (2005),"['Crime', 'Drama']"
A Cinderella Story: Once Upon a Song (2011),"['Comedy', 'Family', 'Romance', 'Drama']"
Japanese Story (2003),"['Drama', 'Romance']"
The Street Fighter (1974),"['Action', 'Crime']"
Lone Wolf and Cub: Sword of Vengeance (1972),"['Drama', 'Action']"
The Watch  (2012),"['Comedy', 'Action', 'Science Fiction']"
The Howling: Reborn (2011),['Horror']
White Noise  (2005),"['Drama', 'Horror', 'Thriller']"
Gulliver's Travels  (2010),"['Family', 'Comedy', 'Adventure', 'Fantasy']"
Year One  (2009),"['Comedy', 'Adventure']"
Diablo  (2015),"['Action', 'Adventure', 'Thriller', 'Western']"
A United Kingdom (2016),"['Drama', 'History']"
Alone in Berlin  (2016),"['War', 'Thriller', 'Drama']"
Land of Mine (2015),"['War', 'Drama', 'History']"
Bitter Harvest  (2016),"['War', 'Drama', 'History', 'Romance']"
XXX: Return of Xander Cage (2017),"['Action', 'Adventure', 'Crime']"
Song of the Sea  (2014),"['Family', 'Animation', 'Fantasy']"
Ride  (2012),"['Thriller', 'Crime']"
Hood 2 Hood: The Blockumentary (2005),['Documentary']
Ghost Pub (1994),"['Drama', 'Comedy', 'Romance']"
One Water (2008),[]
You Laugh (1998),['Drama']
Jump Tomorrow (2001),"['Drama', 'Comedy', 'Romance']"
Still Alice (2014),['Drama']
Somewhere in Time  (1980),"['Drama', 'Fantasy', 'Romance']"
The Nightmare  (2015),"['Horror', 'Documentary']"
Killer Legends,"['History', 'Crime', 'Horror', 'Documentary']"
Never Sleep Again: The Elm Street Legacy (2010),['Documentary']
The Possession (2012),"['Horror', 'Thriller', 'Drama']"
In Her Skin (2009),"['Drama', 'Thriller']"
Frailty  (2001),"['Drama', 'Thriller', 'Crime']"
Narco  (2004),['Comedy']
To  (1964),['Comedy']
Displaced  (2010),[]
We Are the Freaks (2013),['Comedy']
All About Eve (1950),['Drama']
Mr. Bond (1992),[]
Ride  (2009),"['Action', 'Drama']"
Blood and Bone (2009),"['Action', 'Crime', 'Thriller']"
Pound of Flesh  (2015),['Action']
Knights  (1993),"['Action', 'Science Fiction']"
War of the Arrows (2011),"['Drama', 'Action', 'History']"
Ip Man 2 (2010),"['Action', 'History', 'Drama']"
Ip Man 3,"['Action', 'Drama', 'History']"
Black Death  (2010),"['Drama', 'History', 'Horror']"
Ironclad  (2011),"['Romance', 'Adventure', 'Action', 'History']"
Splinter  (2008),"['Horror', 'Thriller']"
The Strangers: Prey at Night (2018),"['Horror', 'Thriller']"
Desk Set (1957),"['Comedy', 'Romance']"
The Wiz  (1978),"['Music', 'Fantasy', 'Adventure']"
Inspector Gadget  (1999),"['Action', 'Adventure', 'Comedy', 'Family']"
The Dentist (1996),"['Thriller', 'Horror']"
White Lady  (2006),"['Horror', 'Thriller']"
White Girl  (2016),['Drama']
Pain & Gain (2013),"['Action', 'Crime', 'Comedy']"
The American  (2010),"['Crime', 'Drama', 'Thriller']"
Railroad Tigers,"['Action', 'Adventure', 'Comedy', 'Family', 'War']"
The Trip to Italy (2014),"['Comedy', 'Drama']"
Scent of a Woman  (1992),['Drama']
Romy and Michele: In the Beginning,['Comedy']
Exposed  (2016),"['Drama', 'Crime', 'Thriller', 'Mystery']"
Cube 2: Hypercube (2002),"['Thriller', 'Science Fiction', 'Mystery']"
Cube Zero (2004),"['Mystery', 'Science Fiction', 'Thriller']"
Firestarter  (1984),"['Horror', 'Thriller', 'Science Fiction']"
The Ledge  (2011),"['Drama', 'Thriller']"
The Apartment  (1996),"['Mystery', 'Drama', 'Romance']"
The Parallax View (1974),"['Crime', 'Drama', 'Thriller']"
The Last Temptation of Christ  (1988),['Drama']
The Birth of a Nation  (2016),['Drama']
Last Tango in Paris (1972),"['Drama', 'Romance']"
Bordello of Blood (1996),"['Horror', 'Comedy']"
Crimson Peak (2015),"['Horror', 'Romance']"
Anomalisa (2015),"['Animation', 'Drama', 'Romance', 'Comedy']"
Zombie Apocalypse ,"['Action', 'Horror', 'Science Fiction', 'TV Movie']"
Rambo  (2008),"['Action', 'Thriller', 'War']"
Rules of Engagement  (2000),"['War', 'Drama']"
Trouble with the Curve (2012),"['Drama', 'Romance']"
Michael Jackson's Thriller  (1983),"['Horror', 'Music', 'Mystery']"
The Howling  (1981),['Horror']
Underworld  (1985),"['Horror', 'Science Fiction', 'Action']"
Day of the Dead  (1985),"['Horror', 'Drama', 'Mystery']"
An American Werewolf in Paris (1997),"['Horror', 'Comedy', 'Fantasy']"
The Hills Have Eyes  (1977),"['Horror', 'Thriller']"
Forget Paris (1995),"['Comedy', 'Drama', 'Romance']"
Must Love Dogs (2005),"['Romance', 'Comedy']"
Clerks II (2006),['Comedy']
The Deep  (1977),"['Mystery', 'Thriller', 'Adventure']"
The Longest Week (2014),"['Comedy', 'Drama']"
The Adjustment Bureau (2011),"['Science Fiction', 'Thriller', 'Romance']"
Secrets of the Code (2006),['Documentary']
Rio Bravo  (1959),['Western']
CNote  (2005),"['Animation', 'Music']"
Think Like a Man Too (2014),"['Comedy', 'Romance']"
The Exorcist ,"['Horror', 'Thriller', 'Drama']"
Harlem Nights (1989),"['Comedy', 'Crime', 'Drama']"
Rock Dog,"['Adventure', 'Animation', 'Comedy', 'Family', 'Music']"
The Smurfs 2 (2013),"['Fantasy', 'Family', 'Comedy', 'Animation']"
Almost Friends (2014),[]
The Thirteenth Floor (1999),"['Thriller', 'Science Fiction', 'Mystery']"
The Poseidon Adventure  (1972),"['Adventure', 'Drama', 'Thriller']"
The Perfect Storm  (2000),"['Action', 'Adventure', 'Drama', 'Thriller']"
Volcano  (1997),"['Science Fiction', 'Action', 'Drama', 'Thriller']"
The Fog  (2005),"['Horror', 'Thriller', 'Drama', 'Mystery']"
National Velvet ,"['Drama', 'Family']"
Patema Inverted,"['Animation', 'Science Fiction', 'Adventure', 'Drama']"
Stalker  (1979),"['Thriller', 'Horror']"
Solaris  (1972),"['Drama', 'Science Fiction', 'Mystery']"
Ladyhawke  (1985),"['Adventure', 'Comedy', 'Fantasy']"
Cheech & Chong's Animated Movie (2013),"['Animation', 'Comedy']"
Cheech & Chong's The Corsican Brothers (1984),['Comedy']
Superman  (1987),"['Action', 'Adventure', 'Science Fiction']"
XXX: State of the Union (2005),"['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']"
Elizabeth  (1998),"['Drama', 'History']"
American Zombie (2007),"['Comedy', 'Documentary', 'Horror']"
The Serpent and the Rainbow  (1988),"['Horror', 'Thriller']"
The Dead  (2010),"['Horror', 'Action', 'Thriller', 'Science Fiction']"
Resident Evil: Damnation (2012),"['Animation', 'Horror', 'Action']"
Letters from War  (2016),"['Drama', 'War']"
Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),['Comedy']
Wannabe  (2005),['Drama']
American Pie Presents: Band Camp,['Comedy']
The Longest Day  (1962),"['War', 'Action', 'Drama']"
Escape to Witch Mountain  (1995),"['Adventure', 'Family', 'Fantasy', 'TV Movie']"
Doctor Zhivago  (1965),"['Drama', 'Romance', 'War']"
Charlotte's Web  (1973),"['Family', 'Music', 'Animation', 'Drama', 'Comedy']"
Snow White  (1962),"['Animation', 'Drama', 'Family', 'Fantasy', 'Music', 'Romance']"
The Pit and the Pendulum  (2009),"['Fantasy', 'Horror', 'Thriller']"
Beware! The Blob (1972),"['Comedy', 'Science Fiction', 'Horror']"
What Women Want  (2011),"['Comedy', 'Romance', 'Fantasy']"
The Witches  (1990),"['Fantasy', 'Family', 'Horror']"
Cloak & Dagger  (1984),"['Adventure', 'Action', 'Family']"
Night of the Living Dead ,"['Horror', 'Thriller', 'Science Fiction']"
Rise of the Gargoyles,"['Horror', 'Action', 'Adventure', 'Fantasy']"
Return to the Blue Lagoon (1991),"['Adventure', 'Drama']"
Scary Movie 4 (2006),['Comedy']
Bambi II (2006),"['Animation', 'Drama', 'Family']"
Vampire's Kiss (1989),"['Comedy', 'Horror']"
Leaving Las Vegas (1995),"['Drama', 'Romance']"
New Jack City (1991),"['Thriller', 'Crime', 'Drama']"
Mean Streets (1973),"['Drama', 'Crime']"
Dead Presidents (1995),"['Action', 'Crime']"
Dragon: The Bruce Lee Story (1993),"['Drama', 'History', 'Action']"
Deranged  (1974),"['Crime', 'Horror', 'Thriller']"
The Munsters' Scary Little Christmas,"['Comedy', 'Family', 'TV Movie', 'Horror']"
The Spiderwick Chronicles  (2008),"['Family', 'Adventure', 'Fantasy', 'Drama']"
Beastly  (2011),"['Drama', 'Fantasy', 'Romance']"
All the Money in the World,"['Crime', 'History', 'Thriller']"
Cannibal  (2006),"['Drama', 'Horror', 'Thriller', 'Crime']"
Blood Feast (1963),['Horror']
The Photographer  (2000),"['Comedy', 'Drama']"
The Toxic Avenger  (1984),"['Comedy', 'Horror', 'Science Fiction']"
Imposible  (2004),[]
The Right Kind of Wrong  (2013),"['Romance', 'Comedy']"
The Scream  (1993),['Documentary']
Tank Girl  (1995),"['Action', 'Comedy', 'Science Fiction', 'Fantasy']"
The Hunted  (2013),"['Drama', 'Action', 'Thriller', 'Crime']"
H  (2002),['Documentary']
Love & Other Drugs (2010),"['Drama', 'Comedy', 'Romance']"
Capricorn One (1977),"['Drama', 'Action', 'Thriller', 'Science Fiction']"
The Entity (1981),"['Horror', 'Mystery', 'Thriller']"
The China Syndrome (1979),"['Drama', 'Thriller']"
Snow White and the Huntsman (2012),"['Adventure', 'Fantasy', 'Drama']"
